date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:36:40	13951/13951	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Dec%202018%2016:40:03%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/brand6.png?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/brand64fcc.png	(from https://tmt-fashion-1.mysapo.net/)
21:36:41	6811/6811	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Dec%202018%2016:40:03%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/brand7.png?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/brand74fcc.png	(from https://tmt-fashion-1.mysapo.net/)
21:36:42	11017/11017	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Dec%202018%2016:40:03%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/brand8.png?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/brand84fcc.png	(from https://tmt-fashion-1.mysapo.net/)
21:36:42	5166/5166	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Dec%202018%2018:42:14%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/logo-ft.png?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/logo-ft4fcc.png	(from https://tmt-fashion-1.mysapo.net/)
21:36:44	6807/6807	---M--	200	added ('OK')	image/gif	date:Sun,%2030%20Dec%202018%2014:17:10%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/opc-ajax-loader.gif?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/opc-ajax-loader4fcc.gif	(from https://tmt-fashion-1.mysapo.net/)
21:36:46	9363/9363	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Apr%202017%2003:58:34%20GMT	http://bizweb.dktcdn.net/100/172/651/files/no-image.png?v=1491623913457	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/172/651/files/no-image772e.png	(from https://tmt-fashion-1.mysapo.net/)
21:36:47	14342/14342	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Dec%202018%2014:17:10%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/common.js?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/common4fcc.js	(from https://tmt-fashion-1.mysapo.net/)
21:36:47	30761/30761	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Feb%202019%2018:32:42%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/payment-icon.png?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/payment-icon4fcc.png	(from https://tmt-fashion-1.mysapo.net/)
21:36:48	18841/18841	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2010%20Mar%202020%2019:24:53%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/main.js?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/main4fcc.js	(from https://tmt-fashion-1.mysapo.net/)
21:36:49	836147/836147	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:25:16%20GMT	http://bizweb.dktcdn.net/100/343/333/products/5623706401-1-1-16-1.jpg?v=1546788316587	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/5623706401-1-1-16-1dbb3.jpg	(from https://tmt-fashion-1.mysapo.net/)
21:36:49	2988/2988	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Dec%202018%2014:17:10%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/cs.script.js?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/cs.script4fcc.js	(from https://tmt-fashion-1.mysapo.net/)
21:36:50	14825/14825	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2001%20Apr%202016%2002:49:15%20GMT	http://bizweb.dktcdn.net/assets/themes_support/option-selectors.js?4	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/assets/themes_support/option-selectorsa87f.js	(from https://tmt-fashion-1.mysapo.net/)
21:36:51	98797/98797	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Feb%202019%2005:33:07%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/all.js?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/all4fcc.js	(from https://tmt-fashion-1.mysapo.net/)
21:36:56	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:36:56%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/owl.video.play.png	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/owl.video.play.png	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/all.css?1586856046129)
21:36:58	819681/819681	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:18:03%20GMT	http://bizweb.dktcdn.net/100/343/333/products/5127894401-2-2-16.jpg?v=1546787882630	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/5127894401-2-2-168644.jpg	(from https://tmt-fashion-1.mysapo.net/)
21:37:00	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:00%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/fonts/flexslider-icon.eot	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/fonts/flexslider-icon.eot	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/all.css?1586856046129)
21:37:03	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:02%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/fonts/flexslider-icon.eot?	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/fonts/flexslider-icond41d.eot	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/all.css?1586856046129)
21:37:03	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:03%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/fonts/flexslider-icon.woff	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/fonts/flexslider-icon.woff	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/all.css?1586856046129)
21:37:17	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:17%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/fonts/flexslider-icon.ttf	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/fonts/flexslider-icon.ttf	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/all.css?1586856046129)
21:37:18	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:18%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/fonts/flexslider-icon.svg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/fonts/flexslider-icon.svg	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/all.css?1586856046129)
21:37:19	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:18%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/close.gif	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/close.gif	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:19	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:19%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/slider-left.png?1584420444598	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/slider-left1bdb.png	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:22	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:21%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/icon/slider-left-hover.png	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/icon/slider-left-hover.png	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:22	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:22%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/icon/slider-right-hover.png	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/icon/slider-right-hover.png	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:25	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:24%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/slider-right.png?1584420444598	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/slider-right1bdb.png	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:25	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:25%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/bg/bg2.jpg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/bg/bg2.jpg	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:26	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:25%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/bg1.jpg?1584420444598	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/bg11bdb.jpg	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:26	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:26%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/testimonial-icon.png?1584420444598	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/testimonial-icon1bdb.png	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:27	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:26%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/bg/service-bg1.jpg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/bg/service-bg1.jpg	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:28	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:28%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/bg/service-bg2.jpg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/bg/service-bg2.jpg	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:29	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:29%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/bg/service-bg3.jpg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/bg/service-bg3.jpg	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:30	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:29%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/bg/service-bg4.jpg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/bg/service-bg4.jpg	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:30	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:30%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/bg/contact2-social.jpg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/img/bg/contact2-social.jpg	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:30	1362/1362	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Dec%202018%2013:31:24%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/fancybox_sprite.png	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/fancybox_sprite.png	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:31	1362/1362	---M--	200	added ('OK')	image/png	date:Mon,%2031%20Dec%202018%2013:31:24%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/fancybox_sprite.png?1584420444598	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/fancybox_sprite1bdb.png	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:31	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:31%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/images/arr-down.png	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/images/arr-down.png	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:32	243/243	---MCZ	403	error ('Forbidden')	application/xml	date:Tue,%2021%20Apr%202020%2014:37:32%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/check-ser.png?1584420444598	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/check-ser1bdb.png	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:32	1624/1624	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Jan%202019%2006:28:45%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/pic-search.png?1584420444598	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/pic-search1bdb.png	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:32	115/115	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Dec%202018%2004:43:59%20GMT	http://bizweb.dktcdn.net/100/342/870/themes/702135/assets/ico-select.png?1545972300652	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/342/870/themes/702135/assets/ico-select4cfb.png	(from http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/style.css?1586856046129)
21:37:33	7705/7705	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Feb%202019%2019:21:47%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/empty_cart.png?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/empty_cart4fcc.png	(from https://tmt-fashion-1.mysapo.net/cart)
21:37:34	50312/50312	---M--	200	added ('OK')	image/jpeg	etag:%22cfb2ff1327e8c1c7f59da6490feb2ce1%22	http://file.hstatic.net/1000343889/file/founders_grande.jpg	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/file.hstatic.net/1000343889/file/founders_grande.jpg	(from https://tmt-fashion-1.mysapo.net/gioi-thieu)
21:37:44	60841/60841	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Jan%202019%2007:12:15%20GMT	http://bizweb.dktcdn.net/100/343/333/articles/blog3-master.jpg?v=1546326734690	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/articles/blog3-masterd6c2.jpg	(from https://tmt-fashion-1.mysapo.net/tin-tuc)
21:37:47	116456/116456	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Jan%202019%2007:10:50%20GMT	http://bizweb.dktcdn.net/100/343/333/articles/blog1-master.jpg?v=1546326650043	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/articles/blog1-master2db1.jpg	(from https://tmt-fashion-1.mysapo.net/tin-tuc)
21:37:50	135034/135034	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Jan%202019%2007:12:31%20GMT	http://bizweb.dktcdn.net/100/343/333/articles/blog2-master.jpg?v=1546326750787	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/articles/blog2-masterf663.jpg	(from https://tmt-fashion-1.mysapo.net/tin-tuc)
21:37:51	114102/114102	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Feb%202019%2013:22:22%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/shop-sidebar-blog.jpg?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/shop-sidebar-blog4fcc.jpg	(from https://tmt-fashion-1.mysapo.net/tin-tuc)
21:37:51	35332/35332	---MCZ	200	added ('OK')	text/html	etag:W/de8fc703c09b1174f8900995cdc4c23a	https://tmt-fashion-1.mysapo.net/tin-tuc/chuyen-an-mac	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/tmt-fashion-1.mysapo.net/tin-tuc/chuyen-an-mac.html	(from https://tmt-fashion-1.mysapo.net/tin-tuc)
21:37:52	5086/5086	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Dec%202018%2014:17:10%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/jquery.gmap.min.js?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/jquery.gmap.min4fcc.js	(from https://tmt-fashion-1.mysapo.net/lien-he)
21:37:52	35091/35091	---MCZ	200	added ('OK')	text/html	etag:W/ab184645ea6d5f21553a7526ee3b1ba9	https://tmt-fashion-1.mysapo.net/tin-tuc/do-cong-so	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/tmt-fashion-1.mysapo.net/tin-tuc/do-cong-so.html	(from https://tmt-fashion-1.mysapo.net/tin-tuc)
21:37:53	708/708	---MC-	200	added ('OK')	text/javascript	date:Tue,%2021%20Apr%202020%2014:37:52%20GMT	https://www.google.com/recaptcha/api.js?render=6Ldtu4IUAAAAAMQzG1gCw3wFlx_GytlZyLrXcsuK	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/www.google.com/recaptcha/apif78f.js	(from https://tmt-fashion-1.mysapo.net/lien-he)
21:38:03	9400/9400	---MCZ	200	added ('OK')	text/css	date:Tue,%2010%20Mar%202020%2019:24:53%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/custommer.css?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/custommer4fcc.css	(from https://tmt-fashion-1.mysapo.net/account/login?returnUrl=%2Faccount)
21:38:03	1518/1518	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2002%20Jun%202015%2007:12:32%20GMT	http://bizweb.dktcdn.net/assets/themes_support/common.js?4	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/assets/themes_support/commona87f.js	(from https://tmt-fashion-1.mysapo.net/account/login?returnUrl=%2Faccount)
21:38:03	43/43	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2002%20Jun%202015%2007:12:32%20GMT	http://bizweb.dktcdn.net/assets/themes_support/bizweb-api.js?4	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/assets/themes_support/bizweb-apia87f.js	(from https://tmt-fashion-1.mysapo.net/account/login?returnUrl=%2Faccount)
21:38:03	848/848	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2002%20Jun%202015%2007:12:36%20GMT	http://bizweb.dktcdn.net/assets/themes_support/customer.js?4	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/assets/themes_support/customera87f.js	(from https://tmt-fashion-1.mysapo.net/account/login?returnUrl=%2Faccount)
21:38:04	13735/13735	---MCZ	200	added ('OK')	text/css	date:Mon,%2031%20Dec%202018%2006:06:50%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/jquery-fancybox-min.css?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/jquery-fancybox-min4fcc.css	(from https://tmt-fashion-1.mysapo.net/hooded-houndstooth-blazer)
21:38:04	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2014:38:04%20GMT	http://bizweb.dktcdn.net/thumb/master/100/343/333/products/0050150405-2-2-16.jpg?v=1548820554053	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/master/100/343/333/products/0050150405-2-2-16c415.jpg	(from https://tmt-fashion-1.mysapo.net/hooded-houndstooth-blazer)
21:38:05	3224/3224	---M-Z	200	added ('OK')	application/x-javascript	etag:%2254adef08de23bf37e4bdcbaac0392b08%22	http://connect.facebook.net/vi_VN/sdk.js	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/connect.facebook.net/vi_VN/sdk.js	(from https://tmt-fashion-1.mysapo.net/hooded-houndstooth-blazer)
21:38:07	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2014:38:06%20GMT	http://bizweb.dktcdn.net/thumb/master/100/343/333/products/3444444505-1-1-16.jpg?v=1546787490273	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/master/100/343/333/products/3444444505-1-1-16.9bcefa.delayed	(from https://tmt-fashion-1.mysapo.net/down-gilet-with-contrast-piping)
21:38:09	59714/59714	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2031%20Dec%202018%2006:06:30%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/jquery-fancybox-min.js?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/jquery-fancybox-min4fcc.js	(from https://tmt-fashion-1.mysapo.net/hooded-houndstooth-blazer)
21:40:03	761445/761445	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Jan%202019%2003:57:24%20GMT	http://bizweb.dktcdn.net/100/343/333/products/7000322400-6-1-16.jpg?v=1548820649193	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/7000322400-6-1-164835.jpg	(from https://tmt-fashion-1.mysapo.net/hooded-houndstooth-blazer)
21:40:03	1385/1385	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Feb%202019%2019:02:22%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/soldout.png?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/soldout4fcc.png	(from https://tmt-fashion-1.mysapo.net/down-gilet-with-contrast-piping)
21:40:05	292/292	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Jan%202019%2008:44:59%20GMT	http://bizweb.dktcdn.net/100/343/333/themes/702394/assets/select-pro.png?1586856046129	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/themes/702394/assets/select-pro4fcc.png	(from https://tmt-fashion-1.mysapo.net/down-gilet-with-contrast-piping)
21:40:10	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2014:40:10%20GMT	http://bizweb.dktcdn.net/thumb/master/100/343/333/products/3329426800-2-2-16.jpg?v=1546787291590	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/master/100/343/333/products/3329426800-2-2-169c72.jpg	(from https://tmt-fashion-1.mysapo.net/black-nappa-seamed-jacket)
21:40:23	856379/856379	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:11:36%20GMT	http://bizweb.dktcdn.net/100/343/333/products/3444444505-2-2-16.jpg?v=1546787496063	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/3444444505-2-2-16a2ec.jpg	(from https://tmt-fashion-1.mysapo.net/down-gilet-with-contrast-piping)
21:40:29	901126/901126	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jan%202019%2015:11:33%20GMT	http://bizweb.dktcdn.net/100/343/333/products/3444444505-2-1-16.jpg?v=1546787492863	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/100/343/333/products/3444444505-2-1-16693f.jpg	(from https://tmt-fashion-1.mysapo.net/down-gilet-with-contrast-piping)
21:40:30	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Apr%202020%2014:40:30%20GMT	http://bizweb.dktcdn.net/thumb/master/100/343/333/products/2049298401-1-1-16.jpg?v=1546787076443	C:/Users/hp/Downloads/layout-js-nangcao/quynhnnph09019/bizweb.dktcdn.net/thumb/master/100/343/333/products/2049298401-1-1-16.a46ff6.delayed	(from https://tmt-fashion-1.mysapo.net/travel-suit-slim-fit-striped-wool-blazer)
